3261797#0	Dans quel continent se trouve la Côte d’Ivoire?
3392685#0	Quelle est la diaspora juive?
3404243#0	Qui est le propriétaire d’Air Transat?
3419872#0	Quelle est la ville la plus peuplée en Allemagne?
3428173#0	Quelles sont les couleurs du Paris Saint Germain?
34411#0	Quand s’est formé les Alpes?
34556#0	Qu’est-ce que c’est une onde électromagnétique?
3489648#0	Quelle est la plus grande île du monde?
349887#0	Quels sont les symptômes du trouble bipolaire?
3505883#0	Où se trouve l’Andalousie?
3592864#0	Quelles sont les conséquences de la guerre de Sécession?
3609473#0	Que fait une personne nomade?
3647269#0	Quelle est l'alimentation du cheval?
367840#0	Quel est le sport cubain le plus populaire?
3839982#0	Quelle est l’histoire du paquebot?
3873314#0	Quels sont les classiques du cyclisme?
3879429#0	Quelles sont les parties d’un camion?
3912065#0	Quand a été construit le Moulin Rouge?
3926197#0	Quels sont les bâtiments significatifs de New York?
3944859#0	Qui est le joueur de rugby contemporain le plus célèbre d’Australie?
394561#0	Qui est le réalisateur du film Conan le Barbare?
395874#0	Quel est le plus grand arbre du monde?
40375#0	Quelle est la culture tahitienne?
408315#0	Quelle est la population de Charbonnières?
4089933#0	Quels sont les risques pour un chauffeur de taxi?
4179606#0	Qu’est-ce que c’est un bateau?
4207832#0	Quelle est la chanson la plus populaire d’Ed Sheeran?
4250312#0	Combien de langues parle-t-on au Cameroun?
4261255#0	Quels sont les points principaux de la politique libérale?
4281603#0	Quels sont les traits principaux du style épistolaire?
4314873#0	Qui est Diego Maradona?
4319733#0	Combien de genres poétiques existent?
437194#0	Qui est Emilia Clarke?
44128#0	Comment développer l’art oratoire?
451371#0	Qui est la mère de Poséidon?
4527950#0	Qui est le chef du Parlement britannique?
4580223#0	Quelle est l’influence de la “Divine Comédie" sur la littérature mondiale?
4595290#0	Quels sont les principes de la démocratie?
4610151#0	Qui est la ville la plus peuplée de France?
4722675#0	Quelles langues parle-t-on en Afrique du Sud?
4736840#0	Quels sont les traits importants de la mer Baltique?
4753013#0	Quelles compétences sont nécessaires pour pratiquer l'épée?
4755566#0	Qui étaient les gaulois?
4835346#0	Quelles croyances ont les musulmans?
493#0	Combien de langues appartiennent au groupe des langues celtiques?
50035#0	Quel est le style d'écriture de Maupassant?
5007078#0	Comment se forme une fédération sportive?
509979#0	Quelle est l’influence du parti communiste en Chine en 2022?
5146123#0	Quels sont les tribus autochtones au Chili?
5171069#0	Par qui a été construite la basilique Notre-Dame de Montréal?
5213292#0	Quelles sont les sociétés commerciales en France?
522843#0	Quel est le sujet du roman Lolita?
5258020#0	Quelles sont les idées principales de soufisme?
5267689#0	Quel est l’impact du socialisme en Russie?
532596#0	Qui est le fondateur du site Météo-France?
540342#0	Qui a créé le terme darwinisme?
5433447#0	Quelles sont les fonctions du ministère de la justice?
5463209#0	Où se trouve Shiga au Japon?
54734#0	Dans quelle ville est située l’Agence spatiale européenne?
5474655#0	Comment s’appellent les membres du groupe Depeche Mode?
5504125#0	Quel est le championnat de football le plus célèbre du monde?
552919#0	Quels sont les principes de la Charte culturelle bretonne?
558962#0	Quel est le sport le plus joué en Argentine?
5607241#0	Qu'est-ce que c'est une famille patricienne?
5654887#0	Où se trouve Nottingham?
5667064#0	Où se trouve la Transylvanie?
5679379#0	Quels sont les traits importants du genre documentaire?
569368#0	Quelle est la famille langagière de la langue Swahili?
5863137#0	Quelle est la capitale de Michigan?
5891708#0	Quelle est l’importance du Louis XIV dans le développement culturel français?
5942706#0	Pourquoi on a besoin de charbon?
6018261#0	Quelle est la division administrative du Japon?
6023506#0	Comment créer un virus au laboratoire?
602504#0	Qu’est-ce que c’est une sorcière?
6115280#0	Où se trouve le Liberia?
6118103#0	Comment ont été créées les météorites?
6155446#0	Quels sont les bénéfices de l’agriculture urbaine?
6242661#0	Quels sont les trains français avec la vitesse la plus haute?
6262343#0	Quels sont les anciens noms de Saint-Pétersbourg?
6276354#0	Qui est l'écrivain français le plus connu au monde?
6281254#0	Qui est Hillary Clinton?
629157#0	Quelle est la politique interne de Hongrie?
6314479#0	Quel est le pourcentage des personnes catholiques en Albanie?
6322768#0	Quels sont les critères pour devenir un samouraï?
6348184#0	Quels sont les sujets les plus importants dans l'étude de la linguistique?
6355863#0	Quels sont les différents types d’amiral?
6356935#0	Quels sont les bienfaits de la santé de l'eau minérale?
6357704#0	Quel est le rôle d’un moine bouddhiste?
6388816#0	Quel est le travail d’un soliste?
6394085#0	Quelles sont les parties d’un satellite scientifique?
6397737#0	Où se trouve le quartier Little Italy à Toronto?
6429267#0	Où se trouve la Principauté de Tsiakarandambo?
6439047#0	Qui empereur byzantine s’est converti au christianisme?
6508805#0	Combien de types de fleurs y a-t-il dans le monde?
654311#0	Quelle est la médecine à traiter schizophrenia?
6556824#0	Quelle est l’importance d’Antioche?
6674661#0	Que signifie le titre pacha?
6693107#0	Qu’est-ce qu’un cardinal fait?
6694480#0	Quels sont les effets sur la santé du dioxyde de carbone?
6751483#0	Quelle est la musique marocaine traditionnelle?
6776450#0	Quel est le patrimoine culturel des Goths?
6810034#0	Quelle est l’importance de Beethoven dans le monde musical?
6856580#0	Quels sont les traits principaux de hip hop?
691975#0	Pourquoi est-ce que Saint Patrick est célèbre?
6921537#0	Quelle est la peinture la plus connue de Frida Kahlo?
6922253#0	Qui collecte les données biologiques?
6934780#0	Quand a été fondée la maison Dior?
69949#0	Quel est le jardin botanique de Bruxelles?
7072038#0	Quel est le sommet le plus haut d’Alpes?
7085477#0	Qui sont les membres du groupe Backstreet Boys?
7092935#0	Quand a été tué Saddam Hussein?
713763#0	Quel est l’origine du punk rock?
7216728#0	Quelle est la doctrine de l'Eglise orthodoxe?
7259667#0	Quels sont les pays qui constituent l’Afrique du Sud?
7361532#0	Comment s’appelle la femme de Frank Sinatra?
7449695#0	Quels sont les sujets importants examinés par la linguistique?
74541#0	Qui est le premier pape?
753640#0	Combien de provinces y a-t-il en Russie?
754711#0	Pourquoi est-ce que Beyoncé est très populaire?
7583855#0	Quel est le but de la fondation Nelson-Mandela?
76589#0	Quelles sont les propriétés principales de la Mésolithique?
7683999#0	Quelle est la musique traditionnelle du Brésil?
7694826#0	Où se trouvent les îles de Comores?
77027#0	Quel est l'état économique du kraï du Primorié?
782212#0	D'où vient le terme pagan?
7877933#0	Qu’est-ce que c’est le terme la lune bleue?
7995298#0	Quel est le sport saut d’obstacles?
8053579#0	Quels sont les conditions requises de vehicule de rentrée atmosphérique?
8054180#0	Quand a été créée Moncton?
8113528#0	Qu’est-ce que c’est un processus légal?
8149505#0	Qui est le Dieu principal chez la mythologie celtique?
821265#0	Pourquoi la ville de Troie a été détruite?
8429381#0	Qui était l’acteur principal dans le film Sweeney Todd?
847197#0	Où se trouve l’acide glutamique?
8491191#0	Combien de tribus existent au Pakistan aujourd’hui?
8538194#0	Quand a été diffusé le premier film Star Wars?
8710911#0	Quelles sont les caractéristiques principales de la musique country?
8715051#0	Combien de joueurs jouent dans une équipe de baseball?
8960027#0	Quel est l'état économique de Tchétchénie?
903819#0	Quelles sont les méthodes de la géométrie analytique?
9119914#0	Quand a été fondée la compagnie Citroën?
920008#0	Quelle est l’importance de Coco Chanel dans la mode contemporaine?
9205643#0	Quelle est la morphologie d’une fleur?
9218#0	Qu’est-ce que c’est un archipel?
9273534#0	Quelles sont les particularités d’un phare?
9381835#0	Quelles sont les particularités du Modernisme?
942628#0	Quelles sont les œuvres les plus connues de Joseph Conrad?
9577314#0	Qui a développé le premier jeu vidéo?
9593046#0	Quel était le but du Beaver Club?
9619749#0	Qu’est-ce que c’est un état totalitaire?
968277#0	Quelle est la rue la plus célèbre de New York?
9684594#0	Quelles sont les parties d’un appareil photographique?
9698991#0	Quand a été établie la métaphysique comme science?
9731529#0	Quel est le plus grand tour cycliste?
9794972#0	Quels sont les patriciens du Moyen Âge?
985599#0	Quand a été créée la Bulgarie?
9889566#0	Quelles sont les parties d’un mémorandum?
9970463#0	Quelles sont les conditions pour s’inscrire à l'école militaire?
