1703	What was the best selling album of 2017?
1711	What is the language of Thailand?
1722	Who first identified the cell?
1738	How many copies did .hack//G.U. sale?
1758	What does pysanka mean?
1763	Is Genoa a country?
1765	When did Xenoblade Chronicles 2 release?
1790	How old is Han Hyo-joo?
1797	When was the first mitrailleuse developed?
1814	In what city is the Linnwood historical society located?
1839	Has Catholicism always been the national religion of Spain?
1864	When was Eugene Sternberg born?
1887	Where is Fiji located in the world?
1909	When was the game Plants vs. Zombies released?
1911	When did Bob Fitzsimmons start professional boxing?
1915	Where is Campbelltown located?
1926	What is the deepest point in the Pacific Ocean?
1933	Does the character Kaine Parker appear in any Marvel films?
1939	How many members are there in the Canadian Forces?
1962	Where was Latin spoken?
2015	When did Jewish people first come to England?
2040	When was the Bill of Rights written?
2065	What was discussed at The Apalachin meeting?
2070	Who was the Avatar in the show?
2102	When was the International Court of Justice formed?
2119	What is the most common cause of gastroenteritis?
212	When was Gona Barracks built?
2123	How did Zhou Enlai die?
2150	How long did the Ptolemaic dynasty last?
2151	When was the Circuit de Barcelona-Catalunya built?
2156	On what plantation was Julius Caesar Chappelle a slave?
2166	How many people live in Thailand?
2204	Is Windows XP abandonware?
2208	When was the Valencia Street Circuit built in Spain?
2224	What was Don Bluth's second film to direct?
2235	When did Dreamfall Chapters come out?
2239	Who plays Supergirl in the TV series?
2264	When did the TV show 90210 first air?
2289	When was the Berlin Wall built?
2293	What was the first film directed by Penelope Spheeris?
2294	What is reactive hypoglycemia?
2295	Are humans considered carnivores?
2300	Where are zebra mussels naturally from?
2309	What years did Count Carl Gustav Rehnskiöld live?
2320	Who is Bison's arch-rival?
2323	Who won the Battle of Vienna?
2325	How long is Northern Boulevard in Albany, NY?
2344	How many viewers does ANIMAX have?
2354	What is blaxploitation?
2359	When did the slaves in South Africa gain their freedom?
238	What is the most used language in Europe?
2395	How many people are employed by the company G4S?
2413	How do starfish move?
2418	When was slavery abolished in France's colonies?
243	Do other animals have different blood types like humans?
2449	What did Machairodontinae primarily prey on?
2455	What countries border Vietnam?
2495	When does the NFL season end?
2516	How long did King Victor Emmanuel II reign?
2518	What is the name of the law that was passed to legalize euthanasia in Canada?
2542	How many Jehovah's Witnesses were sent to concentration camps?
2609	Who is the current champion of FIFA?
2625	How long has Days of Our Lives been on?
2630	Are verbal contracts binding?
2669	What is the lightest gas?
2673	When was basketball introduced at Georgetown University?
2698	How long was Leave It to Beaver?
2704	When was Mac OS first developed?
2710	Are all streams rivers?
2728	What is a caipirinha made out of?
2745	When was NHK founded in Japan?
2769	When were the Billboard Charts for music begin?
277	What was the fastest fighter plane used by the U.S. in World War II?
2773	Where did Rugby originate?
2775	When was Rockwood Hall built?
2780	What was the final episode of Charmed?
2782	How hot can magnesium get before melting?
2805	Who was head coach of Collingwood Football Club for the 2010 AFL Grand Final?
2816	Is firewood banksia found in North America?
2828	What is the seating capacity of the Los Angeles Rams stadium?
2839	What is a microbe?
2840	What percentage of Americans identify as liberal?
2842	When did D.Gray-man first air?
2845	Is Zeus a Titan?
2873	Is James Tobin still alive?
2879	Do praying mantises always eat their mates?
2886	Who is top commander of the Turkish Armed Forces?
2890	What was the first drug approved by the FDA to treat clinical depression?
2908	What is the crime like in Chicago?
2924	Who is the protagonist in Boogiepop Phantom?
293	Who developed Recaptcha?
2931	How large is Turkey?
298	How old is the Cincinnati Bengals?
2981	How many games does an NFL team play in a season?
2988	Why is it called the Atlantic Ocean?
3020	Who was head coach of the San Diego Chargers in the 2014 season?
3029	Can you grow tobacco in Tennessee?
3041	How many named hurricanes formed during the 1990 season?
3067	What do modern day Egyptians speak?
3070	When was the town of Simcoe, Ontario founded?
3075	When was NASA formed?
3085	What kind of barrels is wine aged in?
3100	When was the Chicago Central Area Transit Plan first introduced?
3106	When was Blue Exorcist published?
3109	Where does the majority of machines come from?
3115	Who is the lead designer on FF14?
3168	What was the first unmanned spaceflight?
3175	Do all states in the U.S. use common law?
3190	Is Gwen Poole part of any teams?
3204	What was the first modern cruise ship?
3210	Is the death penalty legal in China?
3231	Does autism effect interpersonal skills?
3245	When was the Commonwealth of Nations formed?
3248	How did Augustus die?
3257	What was Octavia E. Butler's first novel?
3275	Does R2D2 appear in Star Wars Rebels?
3289	When was HEB supermarket founded?
3290	When was Cho Namchul born?
3295	What goes into bibimbap?
3314	What came before the Bronze Age?
3321	Are there gondola's in Venice?
3346	How long did The Cosby Show air?
3350	Where in Italy is Tuscany?
3351	what is a representative democracy?
337	When was the Commonwealth of Independent States formed?
3381	How many people live in Massachusett?
34	Why is it called guerrilla?
3407	What are the fields of study focused on human behavior?
3408	Where were the West Memphis Three tried and convicted?
3417	When did the South secede?
3421	What does SIGINT stand for?
3435	When did Andrew Lloyd Weber write Cats?
3437	When did the Number 470 Fire Bell become heritage-listed?
3442	Who started socialism?
3472	When did Descartes write "I think, therefore I am"?
3478	When was the Battle of Kham Duc?
3492	What is the biggest library in US?
35	What was the first film directed by Andrei Tarkovsky?
3524	Who is the current mayor of Mexico City?
3526	Who did Rupert murder?
3533	What is the capitol of Maryland?
3548	When was the first Battlestar Galactica aired?
3557	What's the biggest night market in Taiwan?
3559	Where was the Pacific Fur Company headquartered?
3577	What are the Troubles?
3608	When did wrestling first show up in the Olympics?
3610	Is Welsh a dialect of English?
3616	What is the most common gastrointestinal disorder in the U.S.?
3619	How many keys are on the modern flute?
3629	When was the company Ricardo plc founded?
3631	When was the British Special Air Service established?
364	How large is Antarctica?
365	How many copies did Salem's Lot sell?
3658	What currency can you use in Norway?
3661	What government system do the Dutch have?
3665	When was Maryland established?
3696	When did CBS Sunday Morning first air?
3705	Does XETV-TDT have a website?
3740	What language do the Taensa speak?
3744	What's a stratovolcano?
3751	What material are stents made out of?
3764	Did Colin Steele McRae win any rally championships?
378	Who plays Leslie Knope in the Parks and Recreation?
3781	What was the largest city in the Gupta Empire?
3790	What species of monkey soaks in Japanese hot springs?
3798	When was the Stuttgart US Army base created?
3809	How much dopamine is in the human brain?
3819	Is the US a bicameral government?
3823	When was the first Sugar Bowl game?
3906	When was New France founded?
3932	What is a ray in geometry?
3935	When did the Hundred Years' War begin?
3938	How many miles does the Taiga cover?
3953	What was the first newspaper ever printed in the U.K.?
3955	When was the book The Secret of NIMH first published?
4014	When was the Student Federation of the University of Ottawa formed?
407	Was Armenia in the Soviet Union?
4072	What is the meaning of public affairs?
4078	How many people live in Tibet?
4086	When was Australia first colonized?
4103	What dialect is spoken in Beijing?
4125	When was Louis XV born?
4128	Who plays the voice of Ash Ketchum in the English version of Pokemon?
4150	What kind of government does Laos have?
4210	When did Mitanni exist?
4229	Who won the last Formula One race?
4277	How many units has Total War sold?
43	What was the first Atlantic hurricane in 2000?
430	Who first identified blood types?
4324	When was the Provisional Government of the Republic of Korea formed?
4328	What does a project manager do?
4332	When was the first home TV introduced?
4343	How long did it take to complete the Chicago Central Area Transit Plan?
4349	When was West Virginia University founded?
4356	Who played Atticus Finch in the movie version of To Kill A Mockingbird?
4360	When was the American Diabetes Association formed?
4363	What is the largest island of the Kodiak Archipelago?
4366	What is the largest U.S. Navy shipyard?
4371	What was Frances greatest victory?
4382	How many provinces are in Peru?
439	How wide is the Solar Systems habitable zone?
44	What is the main version of Islam practiced in Iraq?
4410	How large is the Caraga Administrative Region?
4425	What's a visual novel?
4433	Does Danielle "Dani" Cage's have a super power?
465	When did the character Emma Pillsbury Schuester first appear on Glee?
467	What is an Umayyad caliph?
501	When was Rubén Darío born?
504	Where was Georgios Papadopoulos born?
509	Who discovered 5-Hydroxyeicosatetraenoic acid?
511	How much of Brazil's population is black?
530	What is the most watched news network?
531	Where do fire ants live?
532	What is the second lightest element in the periodic table?
534	When did Iain Norman Macleod die?
535	When was Louise-Marie-Madeleine Guillaume de Fontaine born?
538	Is a matching or understanding of a persons culture part of the ethics of psychology?
539	When did Cherry Springs State Park become a state park?
600	When did the Protestant Reformations start?
616	When was USS Lexington (CV-2) built?
617	When did Linnwood become a historical society?
633	Is Wilson's disease fatal?
651	When was the Pythagorean theorem developed?
653	When was the King James translation of the Bible first introduced?
658	When was the Marines Advanced Base Force formed?
672	Who is the CEO of Ram?
721	How many clubs are in the Australian Football League?
747	Is Jor-El Superman's dad?
768	What is the largest judo competition?
79	Where are Porsches manufactured?
791	Who proposed dualism?
796	What does nerfing mean?
810	What is the climate in Guanajuato?
812	Where does the American River originate?
820	When was the Game Show Network created?
821	What language did Native Americans speak?
899	What years did Glenn "Pop" Warner live?
902	When was Disney's animated Cinderella first released?
913	Where was Loretta Lynn born?
951	Is Alex Fletcher married?
960	When did the first episode of Big Brother Australia air?
995	When was written music first developed?
