2459	Missä Geórgios Papanikoláou kuoli?
2510	Milloin Kustaa Ahmala kuoli?
2532	Milloin Katariina Howard kuoli?
2542	Minä vuonna paperi on keksitty?
2589	Mikä on Talouselämä-lehden kustantaja?
2602	Oliko Japani myös ensimmäisessä maailmansodassa mukana?
2622	Milloin Rudi Dutschke kuoli?
2657	Kuka oli Harry Scheinin puoliso?
2685	Missä Leonid Brezhnev syntyi?
2725	Mitä tarkoittaa propaganda?
2728	Onko Elefantine -saaren keskiosissa kyliä?
2729	Mikä on Mayotten oma Internet-maatunnus?
2744	Kuinka monta vaalipiiriä Suomessa on?
2747	Kuinka monta jäsentä BTS -yhtyeessä on?
2756	Onko koirilla parempi näkö kuin ihmisellä?
2759	Mikä on Iranin asukasluku?
2761	Milloin hirvikärpänen alkoi levitä Suomeen?
2796	Mitkä alkuperäiskansat osallistuivat Saskatchewanin kapinaan?
2799	Miksi Ned Kellystä tuli lainsuojaton?
2809	Milloin ensimmäiset Hornetit hankittiin Suomeen?
2930	Onko Service Set ID korkeintaan 32 merkkiä pitkä?
2959	Kuka kehitti tyyppi-identiteettiteorian?
2977	Oliko Nalle Puh -tarinoiden pohjana Christopher Robin Milnen lelueläimiä?
2990	Mihin George Gershwin kuoli?
3058	Sisältääkö barbadoksenakerolan hedelmä runsaasti vitamiineja?
3073	Mitä RNA tarkoittaa?
3074	Onko rehevä järvi terve?
3081	Missä Michelangelo syntyi?
31	Milloin Suomen selviytyjät alkoi?
3114	Voiko Kansainvälisen avaruusaseman erottaa Maasta paljain silmin?
3115	Milloin WSOY perustettiin?
3143	Milloin Ernest Clien on syntynyt?
3197	Mikä maa on rautatitaanioksidin suurin valmistaja?
32	Mihin mineraalivillaa käytetään?
3219	Missä ITU:n päämaja on?
3230	Missä sijaitsee Itäkeskus?
3271	Mikä on harmaakaihi?
3273	Kuka on perustanut Espanjan?
33	Mikä oli Bysantin valtakunnan pääkaupunki?
3318	Onko Sakke Aalto tuottanut  Snoop Doggin You’re Gonna Luv Me -kappaleen?
3335	Kuka on Kiefer Sutherlandin isä?
3344	Milloin Suomi liitty YK:hon?
3355	Milloin lapsi voidaan ottaa huostaan Suomessa?
3357	Onko Saturnuksessa vettä?
3362	Mikä oli Joutsenon taisteluiden loppu tulos?
3380	Milloin käytiin Yhdysvaltain vapaussota?
3388	Luetaanko kommunistit vasemmistolaisiksi?
3416	Milloin Rogue julkaistiin?
3429	Missä kaupungissa Antonio Vivaldi kuoli?
3451	Mistä elokuvasarjasta Woodbridge Strong ”Woody” Van Dyke, Jr. tunnetaan parhaiten?
3459	Minkä maa alueella tamilit elävät?
3464	Milloin Max Payne 2 julkaistiin?
3525	Mikä polymeeri on?
3550	Mikä on Meissnerin ilmiö?
3554	Kuka perusti bookcrossin.com sivuston?
3556	Oliko Pyntösjärvi niin matala, että järven keskikohdasta pääsi kesällä kulkemaan ylitse jalan?
3583	Milloin Aimo Lahti suoritti asepalveluksen?
3595	Missä ensimmäinen sähköveturi otettiin käyttöön?
3599	Kuinka pitkä elinkautinen on Suomessa?
3605	Mikä oli Green Dayn ensimmäinen studioalbumi?
3640	Mitä kollageeni on?
3655	Milloin Eino Einari Rahja kuoli?
3666	Millä nimellä lyöntipalloa kutsutaan poolissa?
3669	Kuka näyttelee Rachel Berrya Glee -sarjassa?
3709	Onko Saksa yksi Euroopan unionin perustajavaltioista?
3711	Mitä arabikevät tarkoittaa?
3739	Kuinka kauan Sigismund toimi Ruotsin kuninkaana?
3756	Kuka on 69Eyes bändin rumpali?
3770	Kuka näytteli Isabella Holmia?
3775	Mitä kiraalisuus tarkoittaa?
3778	Milloin Bysantti perustettiin?
3809	Mikä on Suomen suurin hyönteisryhmä?
3812	Mitkä olivat Suomen eduskunnan ensimmäiset vaalit?
3843	Minä vuonna Nokia perustettiin?
386	Milloin Ford RS200 valmistettiin?
3896	Kuinka pitkä Mekongjoki on?
3908	Missä siittiöt muodostuvat?
3935	Mitä diaari tarkoittaa?
3994	Mikä oli ns. Frankfurtin koulukunta?
4027	Missä Susan Anthony kuoli?
4039	Minkä muotoisia vanhemmat Earthship rakennukset ovat?
4068	Onko Final Fantasy XV -pelistä tehty animaatioelokuva?
4097	Onko Konami suomalainen yritys?
4109	Miten kauan Valery Giscard d'Estaing oli Ranskan presidenttinä?
4113	Kuinka kauan vuoden 1905 suurlakko kesti?
4120	Milloin BTS -yhtye perustettiin?
4131	Mikä oli Austerlitzin taistelun lopputulos?
4138	Kuka oli paavina vuonna 1870?
4139	Mikä on Petsamon kokonaispinta-ala?
4151	Kuka kehitti informaatiokäytäntöjen mallin osana laajempaa tutkimusta vuonna 2003?
4175	Milloin varhaiskeskiaika oli?
4210	Mistä venäjän kieli on syntynyt?
4226	Näytteleekö Courtney Eaton elokuvassa Mad Max: Fury Road?
4245	Oliko Herakles ylijumala Zeuksen ja kuningatar Alkmenen yhteinen poika?
4252	Milloin Irlannin itsenäisyyssota päättyi?
4257	Milloin Meir Kahane kuoli?
4261	Milloin Espoon modernin taiteen museo on perustettu?
4268	Mikä on Ningxian pinta-ala?
4276	Missä Max Planck syntyi?
428	Mitä tuotteita Afrikka vie ulkomaille?
4305	Mikä oli Suomen alkuperäinen äänestys ikäraja?
4310	Mikä pohjoisen jäämeren pinta-ala?
4321	Oliko presidentti Urho Kekkonen puhunut, ettei haluaisi enää käydä läpi vaaleja?
4328	Onko Grenada vuoristoinen?
4330	Mistä kaupungista Rauni Maria Erika Luoma on kotoisin?
4333	Milloin Angela Merkel valittiin Saksan liittokansleriksi?
4364	Miten monen oppositiovuoden jälkeen kokoomus palasi hallitukseen vuoden 1987 eduskuntavaalien jälkeen?
4404	Mikä Espanjan inkvisitio oli?
4411	Mikä oli Dan Brown ensimmäinen kirja?
4419	Milloin Mineas Geraes laskettiin vesille?
4425	Minä vuonna A. H. Tammsaari on syntynyt?
4500	Milloin Väinö Hakkila kirjoitti ylioppilaaksi Hämeenlinnan lyseosta?
4509	Mitä tarkoittaa mesoliittinen?
4519	Kuinka korkeaksi chamaecyparis hodginsii kasvaa?
4536	Kuka keksi manga -nimityksen?
4542	Missä maassa sijaitsee seutu nimeltään Kanto?
4597	Onko Tornion terästehdas maailman suurin ruostumattoman teräksen integroitu tuotantolaitos?
4608	Kuka ohjasi elokuvan Full Metal Jacket?
5114	Milloin Texas liittyi USA?
5115	Onko Drottninggatanilla tapahtunut terroristi-iskuja?
5133	Milloin työsuojeluhallitus on perustettu?
5140	Kuka suunnitteli Säätytalon?
515	Mitä hydrologia tutkii?
5159	Onko toteutettavan kilpailupolitiikan tavoitteena EU:ssa taata markkinoiden mahdollisimman tehokas toiminta?
5169	Onko WhatsApp -ohjelmisto saatavilla Windows Phone -käyttöjärjestelmälle?
5174	Mistä Erottaja on saanut nimensä?
5207	Mikä on Kreikan väkiluku?
5236	Mistä Glee -sarjan nimi tulee?
5237	Milloin Terry Gilliam luopui Yhdysvaltojen kansalaisuudesta?
5286	Kuinka evästeiden käyttöä rajoitetaan?
5288	Milloin Jorge Garcia on syntynyt?
5298	Mitä modaalisuus tarkoittaa?
5349	Milloin Osama bin Laden löydettiin?
535	Missä Nepal sijaitsee?
5366	Milloin graafiset käyttöliittymät keksittiin?
5375	Missä Winona Ryder syntyi?
538	Milloin Napoleon 1 nousi valtaan?
5387	Minkä tyylilajin ooppera Nibelungin sormus -sarja on?
5389	Milloin Lola Montez syntyi?
5398	Kuka oli Unescon ensimmäinen johtaja?
5414	Milloin Puola liittyi Euroopan unioniin?
5418	Mistä Ariane 5 -raketti laukaistaan?
5461	Mikä on Indonesian valtauskonto?
5483	Milloin Perikles kuoli?
5484	Kuinka paljon pesukarhu painaa?
5509	Milloin Suomen lippu hyväksyttiin valtiolipuksi?
5530	Miltä aikakaudelta ovat vanhimmat Riimukirjoitukset?
5557	Mikä on Notre Damen kellonsoittaja -elokuvassa romanien piilopaikan nimi?
5575	Mitä on induktiivinen ajattelu?
5578	Kuinka suuria kolumbianmammutit olivat?
5621	Mistä kuninkaantie alkaa?
5626	Milloin Saksat yhdistyivät?
5642	Minkä maalainen yritys Valve Corporation on?
5681	Mikä oli Applen ensimmäinen tuote?
5686	Mikä on orgaaninen analyysi ohutkerroskromatografiassa?
5698	Mikä oli G.W.F. Hegelin viimeinen tieteellinen julkaisu?
5814	Kuinka monta ottelua Rafael Nadalin voittoputki kesti?
5817	Kuka Petro Porošenko on?
5828	Onko Vitali Klytško väitellyt tohtoriksi?
5849	Milloin homoseksuaalisuus poistui sairausluokituksesta Suomessa?
5856	Onko Suomessa paljon juutalaisia?
5898	Mikä on Negatiivinen ateisti?
5915	Mikä kunniamerkki Neerja Bhanotille on myönnetty?
5945	Kuka oli Bysantin keisari Nikeforos II Fokas jälkeen?
5949	Milloin Ana Ivanović lopetti uransa?
595	Onko nopea internetyhteys hyödyksi nettikasinolla?
5961	Mistä Adjo Climbié oli kotoisin?
6000	Voiko suurienergistä säteilyä mitata?
6012	Aiheuttaako ketiapiini hallusinaatioita?
6025	Milloin Louvre on perustettu?
6034	Mitä doktriini tarkoittaa?
6040	Kuinka pitkä Pyntösjärvi oli?
6100	Milloin Vladimir Solovjov syntyi?
6109	Mikä on Espanian suurin kaupunki?
6112	Mitä ovat alkuluvut?
6123	Miten alkuperäisasukkaat määritellään?
6126	Missä Apple on perustettu?
6134	Mikä on Singaporen yleisin uskonto?
6143	Milloin Lewis Hamilton syntyi?
6171	Kuinka monta mustaa kieltä pianossa on?
6196	Kuinka pitkä niili on?
6232	Missä sijaitsee Kodiak?
6240	Kuka valittiin USA presidentiksi Ronald Reaganin jälkeen?
6258	Kuka Sergei Koroljov oli?
6303	Kuinka monta pykälää on Suomen perustuslaissa?
6338	Mikä on Kurjenrahkan kansallispuiston pinta-ala?
6350	Mitä sisäinen adoptio tarkoittaa?
6362	Milloin Suomen kieli on luotu?
6408	Mikä ajanjakso oli antiikin Kreikan Hellenistinen kausi?
642	Mikä on San Franciscon pinta-ala?
6423	Kuka Bernal Díaz del Castillo oli?
6424	Kuinka monta ihmistä menehtyi Khe Sanhin taistelussa?
643	Mikä on Californian pääkaupunki?
6435	Kuka on kehittäny Spyro pelit?
6465	Milloin keksittiin reaaliaikainen strategiapeli?
6471	Missä oli Suomen ensimmäinen meijeri?
6476	Mikä oli ensimmäinen jäänmurtaja joka valmistettiin Suomessa?
648	Missä puhuttiin neekerihollantia?
6552	Kuka perusti Fokkerin?
6573	Mitkä ovat filosofian ala luokat?
659	Mitä Siamun nimi tarkoittaa?
6594	Milloin ilmestyi ensimmäinen muumiteos?
660	Kuka on kirjoittanut Vänrikki Stoolin tarinat?
662	Kuka on ohjannut Terminator 2 – Tuomion päivä -elokuvan?
6623	Mikä oli Mika Häkkisen viimeinen kausi Formula 1:ssä?
6629	Milloin Frozenbyte on perustettu?
6630	Onko Grímr Karvaposken saaga ilmestynyt suomeksi?
6638	Milloin Liverpool on perustettu?
733	Mikä on Johannes Gabriel Granön tunnetuin tutkimus?
763	Missä Kuolan niemimaa sijaitsee?
765	Kuinka monta joukkuetta pelaa Ruotsin SHL-liigassa?
774	Mistä Dreadnought -alustyyppi sai nimensä?
805	Mitä pidetään ensimmäisinä aikakauslehtinä maailmassa?
808	Milloin Sebastian Vettel voitti ensimmäisen osakilpailunsa?
821	Mikä Bostonin verilöyly oli?
8235	Onko ruis rehua?
856	Kuka loi Lost sarjan?
893	Kuka suomalainen jääkiekkomaalivahti pelasi ensimmäisenä NHL:ssä?
907	Onko Kyle Wellwood pelannut Winnipeg Jets seurassa?
910	Kuka oli Aleksandr Solzhenitsyn?
913	Kuka L. M. Viherjuuri oli?
946	Mikä on Ahvenanmaan nykyinen väkiluku?
973	Milloin AOL perustettiin?
980	Mihin Ludwig Mies van der Rohe kuoli?
