1758	Российские военные участвуют в войне в Сирии на апрель 2019?
1767	Какой пост занимает Людмила Нарусова в 2019 году?
1776	Кто является президентом Китая на сегодняшний день?
1782	Сколько лет Вита́лий Ива́нович Чу́ркин представлял Россию в Совете Безопасности ООН?
1790	Какую империю основал Тамерла́н?
1797	Когда был образован Бухарский эмират?
1808	БА-64 использовался в Корейской войне?
1833	Есть ли у Казахстана выход к морю?
184	Сколько есть рек в США?
1907	Какие элементы участвуют в дыхательной цепи переноса электронов?
1939	Садда́м Хусе́йн был казнен?
1952	Из какого рода происходил Фла́вий Магн Авре́лий Кассиодо́р Сена́тор?
1962	Где находится река Ахангаран?
1963	Кем был написан первый язык программирования?
1969	Какой армянский монастырь ближе всего к горе Арарат?
2	Как называлась Симбирская губерния с 1924?
2029	В каком году была основана Москва?
2033	Кто был руководителем Брита́нской национа́льной антаркти́ческой экспеди́ции 1901—1904 годов?
204	Когда Тимофе́й Па́влович Мозго́в стал игроком команды НБА «Орландо Мэджик»?
2047	Была ли Ангола португальской колонией?
2054	Когда были открыты Острова́ Ку́ка?
2068	Кто являлся солистом английской панк-рок-группы Sex Pistols на момент ее создания?
2074	В каком городе был пописан акт капитуляции после Гражданской войны в США?
2108	Что вызывает анемию?
2109	Кто основал компанию Packard?
2138	Где находится таламус?
2140	Что означает фамилия Сантос?
2156	Когда был основан Брест?
2204	Сколько станций метро находится в Москве?
2222	Копией какого собора является Казанский собор в Санкт-Петербурге?
2241	Когда родился Джордж Буш старший ?
2256	Когда родился Жиль де Рэ?
2258	Сколько типов привязанности существует?
226	Чем закончилась Опера́ция «И́скра»?
2301	Где происходит действие игры Vagrant Story?
2336	Когда вышла первая серия сериала «Секретные материалы»?
2381	В каком году был построен Спас-на-крови?
242	Что означает цвет орнамента на килте?
244	Какую страну считают родиной тенниса?
2461	Как в миру звали Алексия II?
2476	Когда О́стров Па́схи стал объектом наследия Юнеско?
2495	Был ли Ахметзаки́ Валиди́ Тога́н доктором философии?
252	Производят ли Ту-154 в 2019 году?
2559	Сколько православных церквей в Грозном?
2603	Что означает слово "Эли́зиум"?
2609	Сколько букв в Урду?
2610	Какой университет окончил Лев Гумилев?
2625	Кто озвучил зебру в «Мадагаска́р 3» в оригинальной версии?
2638	Сколько дней длилась блокада Ленинграда?
2650	Когда было первое упоминание о защите животных?
2657	Какое звание носил Марк По́рций Като́н?
266	Сколько дочерей у Сталлоне?
2716	Когда выпустили первую машину с автоматической коробкой передач?
2720	В чем измеряется сила тайфуна?
2729	В каком клубе начинал карьеру Овечкин?
2829	Сколько стихов в "Рамаяне"?
2853	Какая файловая система заменила FAT?
2884	Когда был выпущен первый Ил-2?
2913	Какая столица Палистины?
2960	Где родился Терри Пратчетт?
2980	Входил ли Иран в состав Персии?
2981	Граф Михаи́л Миха́йлович Спера́нский участвовал в воспитании цесаревича Александра?
2986	Какая толщина брони была у «Тигр II»?
3000	Какая причина катастрофы Як-42 под Ярославлем?
3019	Сколько цветов на флаге Аргентины?
3033	Что означает слово "Польша"?
3068	Что означает слово "кыпчак"?
3112	В каком году вышел дебютный альбом группы Big Bang?
3123	Когда была выпущена игра Final Fantasy XIII?
3139	Сколько весит Александр Поветкин?
3147	Кто является генеральным секртарем Шанхайской организации в 2019 году?
3177	Кто сыграл главного героя в фильме "Мимино"?
3178	Где родился Иоганн Гутенберг?
3260	Когда Майкл Дже́ффри Джо́рдан выиграл свое первое олимпийское золото?
3288	Каково отношение современной религии к материализации?
3310	В каком году родился Иисус Христос?
3316	Когда была диктатура Салазара в Португалии?
3340	Где был построен первый зоопарк в мире?
3344	Когда родился Ильха́м Гейда́р оглы́ Али́ев?
3360	Когда Савойя вошла в состав Франции?
3377	Как звали убийцу Франца Фердинанда?
3379	От чего зависит дальность полёта стрелы из лука?
3401	В каком году родился Жан-Жак Руссо?
343	В каком году была создана компания Apple?
3434	Где родился Адо́льф Ги́тлер?
3438	Какую партию возглавлял Фидель Кастро?
3439	На какой реке произошло наводнение в Краснодарском крае в 2012 году?
3503	Кто написал «Малый ключ Соломона»?
3529	Какой официальный язык в Дагеста́не?
3532	В каком году была создана компания Opera Software?
3534	Реализация Манифеста о трёхдневной барщине закончилась провалом в России?
3556	Какая валюта в Омане?
3565	Была Мари́я Алекса́ндровна Ло́хвицкая замужем?
3569	Когда был показан первый фильм в России?
3575	Сколько человек погибло от взрывов жилых домов в России 4—16 сентября 1999 года?
3580	Был Анато́лий Бори́сович Чуба́йс министром финансов России?
3588	Кто был разработчиком языка Java?
3611	Где родился Фидель Кастро?
3627	Сколько лет просуществовало Га́лицко-Волы́нское кня́жество?
3629	Есть ли туристические достопримечательности в поселке Алши́хово?
3639	Сколько лет прожил Джон Беркли?
3692	Когда началась операция «Омаха-Бич» во Франции?
3697	Когда вышел фильм «Мсти́тели» на российские экраны?
3732	Из какой семьи происходил А́ртур Джон Э́ванс?
374	За какую песню певица Елка получила премию Муз-ТВ в 2011 году?
3772	Кто сыграл главную роль в фильме «Доктор Стрэндж» 2016 года?
3784	Сколько длилась война Алой и Белой роз в Англии?
3801	Какая специальность у Серге́я И́горевича Иване́нко?
3867	Что вызывает боле́знь Паркинсо́на?
388	Как называется столица Алтайского края?
3912	Сколько альбомов выпустили "The Beatles"?
3938	Кто такие раскольники?
3957	Только писатель-коммунист мог стать членом Союза Писателей СССР?
3960	Какая валюта в Дагестане?
403	В каком году родился Осьминин Владимир Владимирович?
4076	Что такое пептиды?
4099	Был ли отец Анато́лий Ива́нович Саве́нко юристом?
4104	Как погиб Васи́лий Ива́нович Чапа́ев?
4135	В каком году Роджер Федерер стал первой ракеткой мира?
4179	Когда была построена первая ракета-носитель Р-7?
4199	Кто солист группы KMFDM?
4205	Члены Партии Доннера ели других людей?
4213	Кто был создателем Медного Всадника?
4236	Кто был главным конструктором тяжёлых крейсеров типа «Фурутака»?
4242	Какой факультет закончил Влади́мир Влади́мирович Пу́тин?
4247	Как зовут сестру Анастасии Вертинской?
4250	Что такое спрей-арт?
427	Протестное движение в России имело антипутинскую направленность?
4280	Имеет фотон массу?
4295	Кто был лидером движения Имясла́вие?
4305	Как называлась первая столица Дагестана?
4319	Какое здание самое высокое в Малайзии?
4321	Когда появился телеграф?
4323	Дми́трий Ю́рьевич Шемя́ка организовал отпор татарам на Русь?
4338	Сколько самолетов Мессершми́тт Me.262 участвовало во Второй Мировой войне?
4349	Какое основное назначение диода Зенера?
4353	Когда была основана А́гни-йо́га?
439	Кто был основателен движения Фалуньгу́н?
4403	Сколько языков знал Джон Р. Р. Толкин?
4410	Как зовут главного героя вселенной Halo?
4416	В каком музее находится Розеттский камень?
4428	К какой партии принадлежит Дональд Трамп?
4431	Кто руководил битвой при Чикамоге со стороны конфедератов?
4478	Был карлик в серии романов Джорджа Мартина «Песнь Льда и Огня»?
4526	В каком году в России появились первые малокалиберные автоматические пушки?
453	Сколько людей живет в Мехико в 2019 году?
4545	В каком городе родился Александр Понятов?
4557	Когда была зарегистрирована «Справедли́вая Росси́я»?
4676	Сколько рас есть в игре Master of Epic: The Resonance Age Universe?
4682	Какой музей находится в Кижах в России?
4688	Где похоронен Томма́зо Кампане́лла?
4714	Севе́ро Очо́а де Альборно́с был женат?
4731	Кто победил на Президентских выборах в Белоруссии 2006 года?
4756	Сколько главных героев в телесериале «Могучие рейнджеры»?
4804	Когда родилась Любо́вь Ефи́мовна Ди́кгоф?
4905	Кто стоит во главе коммунистической партии России на 2019 год?
4919	M3 поставлялся на экспорт?
4938	На За́мковой улице есть королевский замок?
4942	Сколько лет во главе Италии стоял Берлускони?
4957	Как назывался представитель Руси?
4974	Открыл ли Менделеев таблицу элементов во сне?
4987	Сколько человек пострадало при пожаре в клубе «Хромая лошадь»?
5	Когда был придуман пряник?
5039	В Древнем Риме душевнобольных помещали в темницы?
5108	В каком году в Германии впервые были переведены часы на летнее время?
5110	Когда был синтезирован первый Бензодиазепи́н?
5158	Когда НАСА была создана?
5163	Сколько базовых районов было в период Афганской войны?
518	Какая масса была у Т-18?
523	Как называлось одно из направлений советских "стиляг", которое одевалось только в американские марки одежды?
5235	Какая богиня у Платона была объявлена объявлена покровительницей однополой любви?
5237	В каком фильме снялась А́врил Лави́н?
5243	Какая форма правления была у инков?
5248	Когда был открыт планетарий в Санкт-Петербурге?
5250	Ива́н Лукья́нович Солоне́вич издавал газету в Болгарии?
5256	Что было основной задачей «Дальстро́й»?
5291	Когда был основан город Гродно?
530	Когда был основан Вели́кий Но́вгород?
5302	Сколько морей омывает Краснодарский край?
5345	Как называлась первая научная публикация Николая Миклу́хо-Макла́я?
537	В каком году Москва стала столицей России?
5382	Где родился Говард Картер?
5429	Бывают ли штормы на Финском заливе?
5494	Что изображено на первой почтовой марке Мексики?
5518	Когда родился Ридли Скотта?
5550	Вручают ли Нобелевскую премию посмертно?
5554	Канада - монархия?
5583	Как звали первого президента-женщину в мире?
559	Сколько лет длилась Первая Мировая война?
5594	Что означает слово "дивизия"?
5654	Кто такой Ярило в Белорусской мифологии?
5679	Сколько Оскаров получил фильм "Титаник"?
5691	Что такое "Курляндский котёл"?
5763	Какой климат на Ямайке?
5764	Когда была основана Алма́-Ата́?
5771	Как звали жену Курта Кобейна?
5803	Где преподавал Геннадий Григорьевич Макси́мов?
5833	Где находится главный офис ОАО «Инженерный центр энергетики Урала»?
5857	Сколько стран принимало участие в XXIX летних Олимпийских игрх?
5865	Где происходит действие манги «Блич»?
59	Погиб польский президент при полете на годовщину Катынского расстрела?
5915	Что закончил Гай Ильи́ч Севери́н?
5917	Кто был первым основателем единого Израильского царства?
5958	Что было утверждено на I-м Всесоюзным съездом Советов 30 декабря 1922 года?
6002	Как называется самая многочисленная партия России?
6015	В каком году родился Макси́м Ада́мович Богдано́вич?
6026	Когда был построен собор Дуомо во Флореции?
6038	В каком жанре аниме «Fairy Tail»?
6054	Что стало причиной Западно-Сибирского восстания?
6085	Когда был подписан Версальский договор?
6103	Сколько есть районов в Чувашской Республике на 2018?
611	Был Никола́й Ви́кторович Левашо́в женат?
6115	Какая высота Карпатских гор?
613	Кто был конструктором «Фрам»?
6135	Какая модефикация системы шумопонижения dbx применялась для декодирования грампластинок?
6143	Кто является режжисером фантастической кинотрилогии «Назад в будущее»?
6167	Какая протяженность Нептуна?
619	Сколько зубов тигра?
6227	Когда США вступила во Вторую Мировую войну?
624	Когда родился Ирод Великий?
626	Какой ученый первым сказал, что Земля вертится вокруг Солнца?
63	Когда Дже́нсон Алекса́ндр Ла́йонс Ба́ттон MBE выиграл свою первую гонку?
6351	Что такое культурный слой?
6374	В каком городе родился Сэр Джордж Хьюберт Уилкинс?
6383	Какой климат в Гондурасе?
6429	Кто по национальности Мэдисон Лакеа Ти-Лан Холл Чок?
6437	Когда появилось Польское Сопротивление?
6445	Изучают ли учение дзэн в России?
6447	Предпосылки Февральской революции 1917 года в России были сформулированы до Первой Мировой войны?
6452	Где проходила XXX Олимпиада?
648	Когда была сделана первая лазерная операция на глаза?
6508	Как называется центральная площадь Львова?
6522	На берегу какой реки расположен Екатеринбу́рг?
6530	Чем питались неандерта́льцы?
6531	В каком году началась столе́тняя война́?
661	Из какого племени был Леголас из "Властелина колец"?
6642	Где Фридрих Паульс попал в плен?
6653	Кто основал студию Naughty Dog?
6658	Сколько лет просуществовала Речь Посполита?
666	Был у Джи́ни брат?
6687	Как зовут отца Кит Джон Мун?
6692	Как назывался Волгоград во время Великой Отечественной войны?
67	Сколько медалей выйграл СССР в Олимпийских играх в 1972 году?
671	Есть ли река в Калуге?
6710	Сколько уровней в первой игре Mortal Kombat?
741	Была проституция в Византии?
77	Когда начинается действие фильма «Андергра́унд»?
778	Когда Зоран Джинджич стал премьер-министром Сербии?
78	Черкз сколько лет после Троянской войны Одиссей вернулся на Итаку?
784	Когда отмечают день Святого Патрика?
863	Как называется самое крупное машиностроительное предприятие Белоруссии?
869	При каком императоре начал строиться Колизей?
878	Какой климат в Бурятии?
9	Можно излечиться от наркотической зависимости полностью?
952	Как умер последний царь России Николай Второй?
979	Когда произошел Петрозаводский феномен?
991	Можно ли было атаковать гражданскую инфраструктуру во время Мировой войны второй?
994	Когда был изобретен тепловой двигатель внутреннего сгорания?
998	Как зовут главную героиню фильма "Агора"?
