186360#0	मलिक कफूर किसका 'जनरल' था?
189229#0	अंगूर में फलों के गिरने को रोकने के लिये कौन सा रसायन उपयुक्त है?
189506#0	संविधान में किस संशोधन द्वारा मौलिक कर्त्तव्य जोड़े गए थे?
189885#0	नालंदा विश्वविद्यालय को नष्ट करने वाला मुस्लिम साहसिक कौन था?
190092#0	कितनी ऊँचाई पर जाने से तापमान १ डिग्री की कमी होती है?
191382#0	किस कवि को लोकप्रिय रूप से विकटकवि के रूप में जाना जाता है?
191903#0	प्रथम विश्व युद्ध कब हुआ था ?
19884#0	मुगल चित्रकारी किसके शासनकाल में चरमोत्कर्ष प्राप्त किया?
20617#0	क्षेत्रफल में भारत का सबसे बड़ा राज्य कौन है?
217499#0	किस मुगल सम्राट् ने सैय्यद भाइयों को गिराया?
2194#0	भारत के किस शहर में एनएसई स्टॉक एक्सचेंज स्थित है?
221017#0	मनुष्य के शरीर में कितनी हड्डियां होती है?
221108#0	योजना आयोग का अध्यक्ष कौन होता है?
221325#0	सिन्धु घाटी सभ्यता की प्रसिद्ध बंदरगाह कौन सी थी?
221817#0	भूगोल को मानव पारिस्थितिकी के रूप में परिभाषित करने वाला विद्वान कौन है?
222295#0	रेगुलेटिंग एक्ट कब लागु हुआ?
222415#0	हाल ही में उत्तर-प्रदेश के मंडुआडीह रेलवे स्टेशन का नाम बदलकर कर दिया गया है ?
22623#0	एलुमिना का विद्युत अपघटन करने पर एनोड पर कौन सी गैस जमा होती है?
228762#0	जन-गण-मन' को संविधान सभा ने राष्ट्रगान कब घोषित किया?
228776#0	पानीपत का तीसरा युद्ध किनके बीच हुआ?
228821#0	भारत में खोजा गया सबसे पहला पुराना शहर कौन-सा था?
228852#0	वनस्पति घी के निर्माण में कौन-सी गैस प्रयुक्त होती है?
228881#0	माता लक्ष्मी की पूजा दी के किस वक्त की जाती है?
228911#0	निम्नलिखित में से किसे सीमांत गाँधी कहा जाता है?
229019#0	विश्व में कितने देश ईसा मसीह को जानते है?
229031#0	भारत में सही मायने में किसे 'स्थानीय स्वशासन का जनक' कहा जाता?
229221#0	भ्रूण के लिए भोजन संग्रहित करने वाली जनन कोशिकाओं को क्या कहा जाता है?
229301#0	तीसरे आंग्ल-मैसूर युद्ध को रोकने के लिए टीपू सुल्तान ने अंग्रेजों के साथ कौन-सी संधि की?
229394#0	ईसा मसीह ने किस देश में जन्म लिया था?
229540#0	भारत की सबसे ऊंची पर्वत चोटी इनमें से कौनसी है?
229676#0	चिपको आन्दोलन' किस विषय से संबंधित है?
229697#0	संयुक्त राज्य अमेरिका के वर्तमान राष्ट्रपति डोनाल्ड ट्रम्प ’ने किस कब राष्ट्रपति का पदभार ग्रहण किया?
229749#0	किस फसल में फलों का विरलीकरण करना महत्वपूर्ण क्रिया है?
229777#0	मुगल शासक बाबर ने दिल्ली की सत्ता पर कब अधिकार किया था?
229856#0	वर्ष १९८५ में भारत का प्रधानमंत्री कौन था?
229883#0	मगध के उत्थान के लिए निम्न मे से कौन सा शासक उत्तरदायी है?
229888#0	भारत ने पहला परमाणु परीक्षण कब और कहाँ किया था?
229953#0	११९१ ई. में तराइन का युद्ध मोहम्मद गोरी और किसके बीच हुआ था?
229991#0	लीची’ की किस किस्म को जीआई टैग प्राप्त हुआ है?
230130#0	भारतीय वायुसेना के नये उपप्रमुख के रूप में किसे नियुक्त किया गया है?
230156#0	इथियोपिया की राजधानी जहां द्वितीय भारत-अफ्रीका मंच शिखर सम्मेलन आयोजित किया गया?
230221#0	उस ग्रह का क्या नाम है जिस पर हम रहते हैं?
230231#0	चमगादड़ किस कारण से अंधेरे में उड़ सकता है?
230365#0	भारत में हीरे की खान कहां है?
230374#0	शान्तिनिकेतन की स्थापना किसने की?
230382#0	भारत में नालंदा विश्वविद्यालय किस राज्य में स्थित था?
230408#0	कुतुबमीनार का आखिरी भाग कैसे बनाया गया था?
230424#0	म्यांमार (बर्मा) की मुद्रा कौनसी है?
230673#0	भारत की कौन सी फैक्ट्रियां पुर्तगालियों द्वारा स्थापित की?
230675#0	भारत के राष्ट्रवादी नेताओं ने साइमन कमीशन का बहिष्कार किया था, क्योंकि?
230791#0	हड़प्पा सभ्यता की खोज किसने की थी ?
230815#0	संगमरमर किसका परिवर्तित रूप है?
230816#0	शेरशाह सूरी का मकबरा कहाँ स्थित है?
230981#0	किसने अकबर की जीवन-कथा लिखी थी?
231061#0	संसदीय समिति प्रणाली के तहत अप्रैल से कितने समिति ने कार्य करना शुरू किया?
231114#0	किस का एक नृत्य नाटक कुचिपुड़ी है?
231164#0	कौन भारतीय अंतरिक्ष में प्रथम जाने वाला व्यक्ति बना?
231248#0	किस भारतीय ने ‘प्रबुद्ध भारत’ पत्रिका शुरू की?
231281#0	परमाणु ऊर्जा आयोग का गठन किस वर्ष हुआ था?
231291#0	ऋग्वैदिक आर्यों का मुख्य व्यवसाय क्या था?
231294#0	तराइन का प्रथम युद्ध किसके मध्य लड़ा गया?
231340#0	१७५७ में सिराजुद्दौला किसके द्वारा पराजित किया गया?
231360#0	ब्रह्मांड में एक मनुष्य ने किस वस्तु को पृथ्वी से दूर से बनाया है?
231377#0	सेकण्ड के लोलक की काल अवधि है?
231425#0	सचिन तेंदुलकर ने जनवरी २०११ में टेस्ट क्रिकेट में ५१ वां शतक किस देश के विरुद्ध बनाया?
231597#0	विश्व प्रसिद्ध खारे जल की झील सांभर किस राज्य में स्थित है?
23161#0	अल्जीरिया के प्रधानमंत्री कौन सी भाषा बोलते है?
231611#0	एलोन मस्क का जन्म कब हुआ था?
231656#0	भारतीय कृषि क्षेत्र में अधिक उपज वाली किस्मों का कार्यक्रम कब शुरू किया गया था?
231680#0	मुस्लिम लीग ने भारत विभाजन की मांग सबसे पहले कब की थी?
23511#0	यूरोप के अलावा, कौन सा एकमात्र महाद्वीप है जिसमें से देशों ने पुरुषों के लिए फुटबॉल विश्व कप जीता है?
23770#0	आमिर ख़ान ने बॉलीवुड में पहली फिल्म कब की थी?
23966#0	पंजाब के मुख्यमंत्री कैप्टन अमरिंदर सिंह के इस्तीफा के बाद किसने पंजाब के नए मुख्यमंत्री के रूप में शपथ ली?
24021#0	विजयनगर साम्राज्य की स्थापना किसने की थी?
24424#0	बाबर ने पहली बार पश्चिम से कहाँ होकर भारत में प्रवेश किया?
249020#0	भारत में भाषा के आधार बनने वाला पहला राज्य कौनसा है?
25966#0	बैंकों का राष्ट्रीयकरण कब किया गया?
261829#0	किस माध्यम में प्रकाश की चाल सर्वाधिक होती है?
26979#0	पेन का अविष्कारक कौन है?
299551#0	सूर्य का प्रकाश चन्द्रमा से पृथ्वी तक पहुँचने में कितना समय लेता है?
299983#0	भारत में प्रथम स्थापित परमाणु -संयंत्र कौन-सा है?
318934#0	लैंगिक प्रजनन के दौरान जब अलग-अलग कोशिकाएं संयोजित होती है तो वे किसका निर्माण करती है?
32389#0	खोई का प्रयोग किसके निर्माण के लिए किया जाता है?
33877#0	भारत में संघ राज्यों का प्रशासन किसके द्वारा होता है?
34895#0	१६०० ई० में फरीदाबाद नगर की स्थापना किसके द्वारा की गई थी?
34984#0	गुरु गोबिंद सिंह जी के तीसरे पुत्र का नाम क्या था?
35577#0	एशिया और यूरोप को पृथक् करने वाला पर्वत कौन है?
381392#0	राजस्थान में किस वर्ष अजमेर का विलय किया गया था?
382128#0	ओलंपिक खेलों के फाइनल में प्रवेश करने वाले पहले भारतीय भाला फेंक खिलाड़ी कौन हैं?
382416#0	हाल के वर्षों में संघीय सरकार के बजट में व्यय का सबसे बड़ा मद रहा है?
400034#0	किस शहर का नाम बदलकर गुरुग्राम रख दिया गया है?
400075#0	किन चार देशों को 'एशियनं टाइगर' कहा जाता है?
400113#0	ऑक्सीजन, जो जीवन के लिए अत्यावश्यक है, प्रकाश संश्लेषण का उत्पाद है, कहाँ से आती है?
41553#0	तुर्की में किस भाषा का उपयोग होता है?
42361#0	किस प्रकार के खाने से रक्तचाप के होने की संभावना होती है?
426817#0	इन्टरनेट का इस्तेमाल करने के लिए किस प्रकार के फ़ोन की ज़रूरत होती है?
432353#0	फ़्रांस की क्रांति की शुरआत किस वर्ष हुई?
433508#0	चरखी दादरी का नाम सन् 1939 में डालमिया दादरी रखा गया, इसका नाम पुनः चरखी दादरी कब पड़ा?
434308#0	किस शहर में आदिवासी युवाओं को कुशल बनाने के लिए पायलट प्रोजेक्ट लांच किया है?
44629#0	भगवान कृष्ण ने अर्जुन को गीता का प्रेरणादायक संदेश काशी में किस स्थान पर दिया था?
45210#0	दो देशों के बीच बस्तु-विनिमय (एक्सचेंज ऑफ कोमोहितोज) को क्या कहा जाता है?
45776#0	एकला चलो रे गीत किसके द्वारा लिखा गया था?
459864#0	कांच प्रबलित प्लास्टिक बनाने के लिए किस प्रकार के कांच का प्रयोग किया जाता है?
46546#0	पेट्रोल का विकल्प इथेनॉल में क्या मिलाकर तैयार किया जाता है?
47014#0	भारत का सबसे लम्बा बाँध कौन सा है?
474928#0	सुप्रसिद्ध संगीतज्ञद्वय–तानसेन और बैजू बावरा—किसके शासनकाल में सुविख्यात थे?
475002#0	अतिक्रमण विरोधी अभियान किस शहर में शुरू किया गया?
475501#0	श्रीलंका को पहले किस नाम से जाना जाता था?
478739#0	गूगल की खोज किसने की थी ?
480760#0	एशियन ऑफ द ईयर अवॉर्ड से सम्मानित किया गया है अदार पूनावाला वर्तमान में किस कंपनी के सीईओ हैं?
48337#0	सबसे हल्की धातु कौन सी होती है?
485691#0	एथलेटिक्स शब्द का संबंध किस से है?
487491#0	अलीगढ़ मुस्लिम विश्वविद्यालय के संस्थापक कौन थे?
494772#0	जैन तीर्थंकरों के कर्म में अंतिम कौन थे?
49940#0	अगर किसी मिश्रधातु में एक धातु पारद है तो इसे क्या कहते हैं?
504917#0	इंग्लैंड का सबसे प्राचीन होटल किस वर्ष में तोड़ दिया गया था?
509673#0	साम्भर झील जिससे नमक बनता है किस राज्य में है?
51132#0	भारतीय सेना की ट्रेनिंग कमान का मुख्यालय कहां है?
514606#0	किस स्थान को पानीपत के तीसरे युद्ध से पूर्व अहमदशाह अब्दाली ने अपने सरदारों के लिए एक केन्द्र बनाया था?
515461#0	कौन सी भारतीय निशानेबाज १० मीटर एयर राइफल वर्ग में दुनिया की नंबर एक खिलाड़ी बनीं है?
51955#0	किस देश ने हाल ही में ७८,००० से अधिक राष्ट्रीय ध्वजों को एक समय पर लहराने का गिनीज़ रिकॉर्ड बनाया है?
523542#0	कोयला किस चट्टान में पाया जाता है?
52672#0	राजस्थानी विचारधारा की चित्रकला का आरम्भिक मुख्य केंद्र था?
529919#0	संविधान का वह कौन-सा भाग है जो संविधान के निर्माताओं के मस्तिष्क और उद्देश्यों को प्रतिबिम्बित करता है?
5337#0	किस राज्य में जंगली हाथियों की संख्या सबसे अधिक है?
547030#0	अगर किसी देश का भुगतान संतुलन विपरीत हो गया हो तो उसे किस संस्था से मदद लेनी पड़ेगी?
552986#0	पूरी दुनिया में देशो की संख्या कितनी हैं?
560685#0	सुरक्षा परिषद् के अस्थायी सदस्य कितने वर्ष के लिए चुने जाते हैं?
57186#0	बोविडी ओविस किसका वैज्ञानिक नाम है?
584627#0	किस राज्य के मुख्यमंत्री वाईएस जगन मोहन रेड्डी ने एप्प लांच किया है?
596559#0	घर्षण द्वारा किए गए कार्य का क्षय नहीं होता है बल्कि यह ऊर्जा में रूपांतरित हो जाती है?
596773#0	मिस डेफ वर्ल्ड के रूप में खिताब पाने वाली पहली भारतीय कौन है?
6005#0	क्या तत्व ऑक्सीजन के लिए रासायनिक प्रतीक है?
60482#0	पन्ना की खानें किसके लिए प्रसिद्ध है?
60526#0	सोडियम को आमतौर पर किस पदार्थ के नीचे रखा जाता है?
608133#0	जैविक खेती के प्रमाणीकरण के लिए कौन सा एक अवयव आवश्यक है?
60872#0	सोडियम बाइकार्बोनेट का सामान्य नाम बताइए?
612477#0	पंजाबी भाषा विश्व के किन देशों में बोली जाती है?
615021#0	सूरती, मुर्रा, जाफराबादी, और मेहसाणा किस पशु की प्रजातियाँ हैं?
61607#0	समुद्र मंथन से प्राप्त उस हाथी का क्या नाम था, जो श्वेत वर्ण का था?
625160#0	किस राज्य ने राज्य में शराब का सेवन पूरी बंद कर दिया है?
626925#0	पीएचडी डिग्री को हासिल करने के लिए कौनसी रिसर्च करनी पढ़ती है?
632349#0	विद्यालयों में तीव्र एवं मंद बुद्धि बालकों के लिए कौन सी शैक्षणिक व्यवस्था होनी चाहिए?
63570#0	कौन सी जोड़ी हिंदी फिल्मों के निर्देशक के लिए जाने जाते हैं?
63609#0	हाइड्रोजन बम्ब किस सिद्धांत पर आधारित है?
64169#0	अलवर में आर्थिक उदारीकरण आरम्भ कैसे हुआ?
643361#0	लोगों के द्वारा विश्वास एवं उद्देश्यपूर्वक किये गये कार्य को क्या कहते हैं?
647810#0	भारतीय राष्ट्रीय चिह्न कहाँ से लिया गया है?
64944#0	किस तरह की सामग्री का इस्तेमाल होता है विमान बनाने के लिए?
64950#0	आईने अकबरी का लेखक कौन था?
653550#0	अनुकरण कोड' किसे कहते हैं?
655479#0	किसने नई दिल्ली में एक राष्ट्रीय स्तर की कार्यशाला का आयोजन किया है?
660359#0	ग्रामीण विकास कार्यक्रम की जिला स्तर पर देखरेख किस द्वारा की जाती है?
661917#0	जीवाणुओं को नष्ट करने के लिए साधारणतया किस गैस का प्रयोग किया जाता है?
670188#0	स्वर्णिम चतुर्भुज का सम्बन्ध किससे है?
674967#0	राजा हरिश्चंद्र फिल्म को किस भारतीय फिल्म द्वारा निर्मित किया गया था?
677911#0	राजस्थान के केंद्रीय स्तर पर लेखांकन तथा लेखा परीक्षण किसके अधिकार क्षेत्र में आता है?
69902#0	भारतीय संविधान का कौनसा अनुच्छेद जम्मू तथा कश्मीर राज्य को विशेष दर्जा देता है ?
699070#0	उसे क्या कहते हैं जिस स्थान पर भूकंप की उत्पत्ति होती है?
703838#0	चौरी-चौरा कांड के बाद महात्मा गाँधी ने कौनसा आन्दोलन स्थगित कर दिया था?
7065#0	पंजाब के इतिहास में सबसे अमीर राजा कौन था?
707104#0	ऐतिहासिक स्मारक का निर्माण नारनौल के जागीरदार शाह कुली खान द्वारा कब करवाया गया था?
71502#0	किसने मानव विकास सूचकांक की अवधारणा का प्रतिपादन किया था?
723420#0	लसीका किससे पचा हुआ तथा अवशोषित वसा का वहां करती है?
727434#0	हाल ही में पद्म श्री पुरस्कार से सम्मानित किस भोजपुरी गायक का निधन हो गया है?
727909#0	केंद्र सरकार ने किस अर्थशास्त्री को नीति आयोग का उपाध्यक्ष नियुक्त किया है?
72905#0	सीमेंट बनाने के लिए किसके मिश्रण को खूब तप्त किया जाता है?
731409#0	राष्ट्रीय सुपरकंप्यूटिंग मिशन के तहत परम अनंत को किस संस्थान में कमीशन किया गया है?
735588#0	सम्पूर्ण भारत में गेहूँ की ट्रिटिकम एस्टीवम प्रजाति उगाई जाती है तथा अन्य मुख्य प्रजाति है?
735999#0	दलहनी फसलों में किस उर्वरक को बेसल डोज़ के रूप में डालना चाहिये?
741349#0	कौन सा पेन अंतरिक्ष में भी चलता है?
743693#0	रडार में किस प्रकार की तरंगें होती हैं ?
743770#0	भारत में वह कौन-सी पर्वत शृंखला है, जहाँ याक पाया जाता है?
74529#0	मोनेजाइट बालू में कौन-सा खनिज पाया जाता है?
751900#0	शुष्क सेल में किनका विद्युत अपघयों के रूप में प्रयोग होता है?
753875#0	किस राजनीतिक कार्यकर्ताओं को 'आयरन लेडी' के नाम से जाना जाने लगा?
754010#0	पंचायती राज किस सूची में दर्ज है?
760190#0	लोकसभा में किसी विधेयक को धन विधेयक के रूप में कौन प्रमाणित करता है?
76034#0	उत्तरी ध्रुव को दक्षिणी ध्रुव से मिलाने वाली काल्पनिक रेखा क्या कहलाती है?
766592#0	कर्पूरमंजरी' नाटक के रचयिता राजशेखर को किस प्रतिहार शासक ने संरक्षण दिया?
766823#0	दलहनों में नाइट्रोजन स्थापित करने वाले जीवाणु पाए जाते हैं?
769779#0	भारत की स्वतंत्रता के समय कांग्रेस अध्यक्ष कौन थे?
773410#0	संयुक्त राष्ट्र संघ के वर्तमान महासचिव कौन हैं?
774649#0	ब्रिटिश राज्य ने किन किन देशों पर राज किया?
781153#0	प्रयोग किया जाने वाला मसाला 'लौंग' पेड़ के किस भाग से प्राप्त किया जाता है?
788010#0	अमेरिका सीरिया पर विस्फोटक हमले कितनी बार कर चुका है?
789214#0	पृथ्वी के अतिरिक्त किस ग्रह पर ऋतु परिवर्तन संभव है?
789913#0	सार्वजनिक क्षेत्र में विनिवेश को क्या कह सकते हैं?
797350#0	शुष्क सेल मे किस तरह की ऊर्जा विधुत होती है?
797545#0	भारतीय सेना की स्थापना कब हुई थी?
802795#0	मेट्रो ट्रेन में सबसे पहले किस फिल्म की शूटिंग की गई?
807128#0	अधिकतर विद्युत बल्बो में रासायनिक रूप से कौन सी निष्क्रिय गैस भरी जाती है?
808231#0	पेनल्टी कार्नर' का संबंध किस खेल से है?
809041#0	प्रसिद्ध पशुपति की मुहर कहा से मिली है?
809274#0	रिक्टर पैमाने द्वारा क्या मापा जाता है?
809314#0	जो ट्रांसफार्मर कम वोल्टेज को अधिक वोल्टेज कर देते हैं वह क्या है?
819444#0	केरल के तट को क्या कहते हैं?
821572#0	पेंगुइन अंटार्कटिका के किस हिस्से में रहना पसंद करते है?
834198#0	वर्ष १९२५ में ससेक्स का राजकुमार कोन था?
839841#0	अर्जुन ने आँख पर पटी बांध क्र किस जानवर की आंख में निशाना लगाया था?
841008#0	वर्डिजो कैस्ट्रेटर' नामक यंत्र का प्रयोग किस कार्य में होता है?
851340#0	दीपा करमाकर ने 2016 ओलंपिक में किस खेल में भारत का प्रतिनिधित्व किया था?
851639#0	कोर्णाक का सूर्य मंदिर किस राज्य है?
853407#0	मेरुदंड का एक तिरछा विचलन कौन सा है?
853675#0	सभी पौधों के लिए कितने पोषक तत्व अति आवश्यक होते हैं?
865662#0	सबीर भाटिया अपने किस गतिविधि से संबंधित हैं?
868259#0	अरल सागर झील किस देश में स्थित है?
868530#0	ऑनलाइन बैंक खाता कैसे खुलवा सकते है?
868945#0	देवप्रयाग में कौन सी दो नदियों के संगम से गंगा नदी का निर्माण होता है?
874129#0	मुद्रास्फीति के दौरान कर की दरों पर क्या प्रभाव पड़ता है?
877082#0	प्रदर्शन' प्रसार शिक्षा के जिन सिद्धान्तों को प्रतिपादित कौन करता है?
881715#0	मोतिलाल वोरा का निधन हो गया वह कौन थे?
883571#0	थे जंगल बुक में बगीरा किस जानवर का नाम था?
887943#0	होमी व्यारावाला भारत के पहले किस के रूप में प्रसिद्ध है?
890150#0	वाहनों में पेट्रोल के जलने से धातु वायु को प्रदूषित करती है ?
892921#0	वायुयान की खोज किसने की?
896356#0	गन पाउडर किस मिश्रण से बनता है?
902061#0	अगर निर्मला सीतारमण भारत में रक्षा मंत्रालय के पोर्टफोलियो को बनाए रखने वाली दूसरी महिला बन गई, तो सबसे पहले कौन था?
914952#0	पाकिस्तान में कोनसा धर्म सबसे बढ़ा है?
919869#0	शांतिकाल का सर्वोच्च सैन्य पुरस्कार कौनसा है?
927965#0	प्रसिद्ध पुरास्थल कालीबंगा राजस्थान के किस जिले में स्थित है?
93266#0	किशोरों के शारीरिक विकास के लिए किसका आयोजन करना चाहिए?
939797#0	किस यूरोपियन शक्ति से बंगाल ने तोपें और गोला बारूद प्राप्त किए थे?
94289#0	किसी कामगार का जीवन-स्तर किस पर निर्भर करता है?
946425#0	सबसे प्रसिद्ध अंग्रेजी समाचार पत्र कौन सा है?
953321#0	दास्तान-ए-अमीर हम्जा' का चित्रांकन किसके द्वारा किया गया?
95604#0	गोताखोर पानी के अंदर सांस लेने के लिए कौन कौन सी गैसों का मिश्रण ले जाते हैं?
97225#0	भारत के उत्तरी मैदानों की मृदा सामान्यतः कैसे बनी है?
978801#0	भगत सिंह की मृत्यु कब हुयी थी?
979199#0	कैंसर के उपचार में प्रयुक्त उत्कृष्ट गैस कौनसी है?
984819#0	रौलेट एक्ट को किस वर्ष लागू किया गया था?
985205#0	भारत को अधिकार क्षेत्र का दर्जा (डोमिनियन स्टेट्स) किस तारीख को मिला?
992801#0	खेलों में उत्कृष्ट प्रदर्शन के लिए निम्नलिखित में से पुरस्कार दिया जाता है?
99392#0	भारत में एकमात्र सक्रिय ज्वालामुखी कहाँ है?
9978#0	भारत प्रमुख आयातक किसका है?
